Station_name,Station Latitude,Station Longitude,Bikes,Category,Name,POI Latitude,POI Longitude,Rating,Reviews,_merge
Nelson & Mainland,49.276436,-123.11877,20,Retail,Mavi Jeans Inc,49.276,-123.121,,,Foursquare
Nelson & Mainland,49.276436,-123.11877,20,Retail,Marimekko Co,49.279,-123.118,,,Foursquare
Nelson & Mainland,49.276436,-123.11877,20,Retail,Zinnia West Fashion & Statement Jewelry,49.276,-123.119,,,Foursquare
Nelson & Mainland,49.276436,-123.11877,20,Retail,Mantique Fashions Ltd,49.276,-123.12,,,Foursquare
Nelson & Mainland,49.276436,-123.11877,20,Retail,Chelin Agencies Ltd,49.277,-123.118,,,Foursquare
Nelson & Mainland,49.276436,-123.11877,20,Retail,Yaletown Jewellers,49.276,-123.12,,,Foursquare
Nelson & Mainland,49.276436,-123.11877,20,Retail,Kid Proof Canada Inc,49.276,-123.12,,,Foursquare
Nelson & Mainland,49.276436,-123.11877,20,Retail,Michel Menard Agencies Ltd,49.276,-123.121,,,Foursquare
Nelson & Mainland,49.276436,-123.11877,20,Retail,Lux Jewels,49.278,-123.118,,,Foursquare
Nelson & Mainland,49.276436,-123.11877,20,Retail,New Balance,49.276,-123.116,,,Foursquare
Nelson & Mainland,49.276436,-123.11877,20,Retail,Pink And Grey Style And Image Consulting,49.275,-123.121,,,Foursquare
Nelson & Mainland,49.276436,-123.11877,20,Retail,Murray Goldman Ltd,49.279,-123.12,,,Foursquare
Nelson & Mainland,49.276436,-123.11877,20,Retail,Mac Station,49.277,-123.12,,,Foursquare
Nelson & Mainland,49.276436,-123.11877,20,Retail,Filmgroup,49.278,-123.119,,,Foursquare
Nelson & Mainland,49.276436,-123.11877,20,Retail,United Front Games,49.276,-123.121,,,Foursquare
Nelson & Mainland,49.276436,-123.11877,20,Retail,West Coast Plasma Gallery,49.276,-123.116,,,Foursquare
Nelson & Mainland,49.276436,-123.11877,20,Retail,Roam Mobility,49.276,-123.122,,,Foursquare
Nelson & Mainland,49.276436,-123.11877,20,Retail,Fraser Valley Wireless,49.276,-123.119,,,Foursquare
Nelson & Mainland,49.276436,-123.11877,20,Retail,Cellular Solutions West,49.276,-123.119,,,Foursquare
Nelson & Mainland,49.276436,-123.11877,20,Retail,Orbital Technologies Inc,49.276,-123.121,,,Foursquare
Nelson & Mainland,49.276436,-123.11877,20,Retail,Tangent Computer Services Ltd,49.278,-123.117,,,Foursquare
Nelson & Mainland,49.276436,-123.11877,20,Retail,Pacific Alliance Technologies Inc,49.275,-123.122,,,Foursquare
Nelson & Mainland,49.276436,-123.11877,20,Arts & Entertainment,Arpzco Pictures & Print Frames,49.276,-123.119,0.0,0.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,Arts & Entertainment,Jennifer Kostuik Gallery,49.276,-123.121,4.5,2.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,Arts & Entertainment,Bar None Nightclub,49.274,-123.123,2.5,67.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,Arts & Entertainment,Electric Love Music Festival,49.277,-123.12,0.0,0.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,Arts & Entertainment,Vetrova Art Studio & Gallery,49.278,-123.119,0.0,0.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,Arts & Entertainment,Bryant And Tuck Studios,49.279,-123.119,0.0,0.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,Arts & Entertainment,Modpod Art Gallery,49.276,-123.12,0.0,0.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,Arts & Entertainment,Push Festival,49.279,-123.115,0.0,0.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,Arts & Entertainment,Touchstone Theatre Company,49.277,-123.116,0.0,0.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,Schools,Fairleigh Dickinson University,49.278,-123.115,0.0,0.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,Schools,Westcoast Yoga Group,49.275,-123.121,0.0,0.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,Schools,Federation Of Independent School Assns In British Company,49.278,-123.115,0.0,0.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,Schools,Catholic Churches & Institutions,49.278,-123.115,0.0,0.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,Municipal,Yaletown-Roundhouse Station,49.275,-123.122,4.0,8.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Bars, Restaurants & Cafes",7 Days Coffee,49.276,-123.116,4.5,39.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Bars, Restaurants & Cafes",West Oak Restaurant,49.276,-123.12,3.5,257.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Bars, Restaurants & Cafes",Tacofino Yaletown,49.276,-123.119,4.0,165.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Bars, Restaurants & Cafes",The Greek By Anatoli,49.276,-123.12,4.0,248.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Bars, Restaurants & Cafes",The Flying Pig,49.275,-123.122,4.0,1257.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Bars, Restaurants & Cafes",Blue Water Cafe,49.276,-123.121,4.5,1046.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Bars, Restaurants & Cafes",Banter Room,49.276,-123.12,3.5,115.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Bars, Restaurants & Cafes",Minami,49.275,-123.121,4.0,742.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Bars, Restaurants & Cafes",Moltaqa Moroccan Restaurant,49.276,-123.119,4.5,13.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Bars, Restaurants & Cafes",Robba Da Matti,49.275,-123.121,4.0,484.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Bars, Restaurants & Cafes",Lupo,49.278,-123.117,4.5,432.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Bars, Restaurants & Cafes",Ignite Pizzeria,49.277,-123.119,5.0,14.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Bars, Restaurants & Cafes",Copper Branch,49.276,-123.119,4.0,17.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Bars, Restaurants & Cafes",Yaletown Brewing Company,49.276,-123.121,3.0,457.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Bars, Restaurants & Cafes",Cioppino'S Mediterranean Grill,49.276,-123.122,4.0,194.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Bars, Restaurants & Cafes",Earls Kitchen + Bar,49.276,-123.121,3.5,259.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Bars, Restaurants & Cafes",El Guapo,49.277,-123.12,4.0,39.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Bars, Restaurants & Cafes",Brix & Mortar,49.276,-123.122,4.0,317.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Bars, Restaurants & Cafes",The Yaletown Distillery Bar + Kitchen,49.275,-123.121,3.5,190.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Bars, Restaurants & Cafes",Tutto,49.278,-123.119,4.5,49.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Bars, Restaurants & Cafes",Maruhachi Ra-Men,49.279,-123.116,4.0,252.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Bars, Restaurants & Cafes",Nero Waffles,49.278,-123.122,4.5,469.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Bars, Restaurants & Cafes",Straight Outta Brooklyn Nyc Pizzeria,49.279,-123.117,4.0,224.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Bars, Restaurants & Cafes",Subway,49.276,-123.119,3.5,7.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Bars, Restaurants & Cafes",Field & Social,49.276,-123.119,4.5,7.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Bars, Restaurants & Cafes",Le Petit Belge,49.279,-123.116,4.0,339.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Bars, Restaurants & Cafes",Cactus Club Cafe,49.275,-123.123,3.5,211.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Bars, Restaurants & Cafes",Hapa Izakaya,49.275,-123.122,3.5,210.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Bars, Restaurants & Cafes",Okeya Kyujiro,49.276,-123.12,5.0,5.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Bars, Restaurants & Cafes",Sushi Maro,49.275,-123.122,3.5,86.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Bars, Restaurants & Cafes",Hundy,49.276,-123.122,3.5,69.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Bars, Restaurants & Cafes",Salsa & Agave Mexican Grill,49.274,-123.122,3.5,206.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Bars, Restaurants & Cafes",Heirs Pears,49.279,-123.122,4.0,70.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Bars, Restaurants & Cafes",Pho Khanh Express,49.276,-123.116,4.0,30.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Bars, Restaurants & Cafes",Patron Tacos & Cantina,49.279,-123.116,3.0,183.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Bars, Restaurants & Cafes",Delicious Pho,49.279,-123.116,3.5,168.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Bars, Restaurants & Cafes",Loving Hut Express,49.274,-123.121,4.5,62.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Bars, Restaurants & Cafes",The Loft At Earls Yaletown,49.276,-123.121,3.5,16.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Bars, Restaurants & Cafes",Original Joe'S Restaurant & Bar,49.279,-123.116,3.0,70.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Bars, Restaurants & Cafes",Bartholomew Bar,49.276,-123.119,4.0,34.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Bars, Restaurants & Cafes",Red Racer Taphouse,49.277,-123.115,3.0,91.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Bars, Restaurants & Cafes",Capo & The Spritz,49.275,-123.123,3.5,28.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Bars, Restaurants & Cafes",Opus Bar,49.275,-123.123,3.5,21.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Bars, Restaurants & Cafes",Soirée Lounge,49.277,-123.119,0.0,0.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Bars, Restaurants & Cafes",Bar None Nightclub,49.274,-123.123,2.5,67.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Bars, Restaurants & Cafes",Isabelle'S,49.276,-123.122,3.5,4.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Bars, Restaurants & Cafes",Labatt Breweries British Columbia,49.275,-123.122,4.0,1.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Landmarks, Parks & Sports",Vanecoride,49.276,-123.119,5.0,2.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Landmarks, Parks & Sports",Sculpt Studio,49.276,-123.119,5.0,2.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Landmarks, Parks & Sports",The Bar Method,49.277,-123.116,5.0,37.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Landmarks, Parks & Sports",Fit To Be Healthy,49.276,-123.119,5.0,1.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Landmarks, Parks & Sports",Symmetrix Exercise & Rehab,49.276,-123.119,5.0,3.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Landmarks, Parks & Sports",Fit In 30,49.279,-123.117,4.5,11.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Landmarks, Parks & Sports",Anytime Fitness,49.276,-123.115,4.5,3.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Landmarks, Parks & Sports",Yaletown Park,49.277,-123.119,2.0,8.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Landmarks, Parks & Sports",Kalev Fitness Yaletown,49.277,-123.115,4.5,6.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Landmarks, Parks & Sports",Jv Bike,49.276,-123.115,3.5,54.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Landmarks, Parks & Sports",Form Body Lab,49.275,-123.121,4.0,8.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Landmarks, Parks & Sports",Marta Hernandez Studio,49.276,-123.118,0.0,0.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Landmarks, Parks & Sports",Rize Fitness,49.277,-123.117,5.0,1.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Landmarks, Parks & Sports",Dharma Movement Company,49.275,-123.119,1.0,1.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Landmarks, Parks & Sports",Yvr Cycle,49.275,-123.121,5.0,2.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Landmarks, Parks & Sports",Get Fit First Lifestyle,49.278,-123.12,0.0,0.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Landmarks, Parks & Sports",Fitnastika,49.278,-123.122,5.0,1.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Landmarks, Parks & Sports",Retreat With Sandy,49.275,-123.122,0.0,0.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Landmarks, Parks & Sports",Fitness Grace,49.274,-123.119,0.0,0.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Landmarks, Parks & Sports",Bjp Rising Athletes,49.278,-123.12,0.0,0.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Landmarks, Parks & Sports",Marcus Soares Jiu-Jitsu,49.279,-123.12,0.0,0.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Landmarks, Parks & Sports",Fitness Table Vancouver,49.279,-123.12,5.0,1.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Landmarks, Parks & Sports",Amy Diehl Personal Training And Active Rehab,49.277,-123.115,0.0,0.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Landmarks, Parks & Sports",Westcoast Yoga Group,49.275,-123.121,0.0,0.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Landmarks, Parks & Sports",Lv Development,49.276,-123.116,0.0,0.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,"Landmarks, Parks & Sports",Vancity Training Camp,49.278,-123.122,0.0,0.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,Retail,Nesters Market,49.279,-123.122,3.5,55.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,Retail,Smart City Foods,49.279,-123.119,0.0,0.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,Retail,Suying Enterprise,49.279,-123.117,0.0,0.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,Retail,Urban Grocery,49.279,-123.117,0.0,0.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,Retail,Dodi Market,49.274,-123.122,0.0,0.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,Retail,The Pharmacy Yaletown,49.274,-123.123,3.0,6.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,Retail,Stop 'N Go Convenience Store,49.279,-123.119,0.0,0.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,Retail,Fine Finds Boutique,49.276,-123.119,4.0,21.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,Retail,Surmesur,49.276,-123.119,3.5,3.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,Retail,Zinnia West Fashion And Statement Jewelry,49.276,-123.119,0.0,0.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,Retail,Mavi Jeans,49.276,-123.121,4.0,9.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,Retail,Global Atomic Designs,49.275,-123.121,5.0,7.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,Retail,Exposure,49.276,-123.12,3.5,5.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,Retail,Mantique,49.276,-123.12,0.0,0.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,Retail,Charals,49.278,-123.115,5.0,5.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,Retail,Emil Clothing,49.277,-123.121,4.0,1.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,Retail,Fashion Point,49.276,-123.119,0.0,0.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,Retail,Hibis Fashions,49.277,-123.12,0.0,0.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,Retail,Rain Drops,49.277,-123.12,0.0,0.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,Retail,Kroshetta Fashions,49.277,-123.12,0.0,0.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,Retail,Sku Clothing,49.276,-123.12,3.0,1.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,Retail,Papillon Eastern Imports,49.277,-123.12,1.0,1.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,Retail,Pure Barre,49.276,-123.122,3.5,8.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,Retail,Delux Pup,49.278,-123.121,0.0,0.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,Retail,Judith Brock Fashions,49.276,-123.12,0.0,0.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,Retail,West Of Woodward,49.275,-123.122,5.0,1.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,Retail,Bentro Vato,49.276,-123.12,4.0,1.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,Retail,Babe Belangere Boutique,49.276,-123.12,0.0,0.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,Retail,Julia Trading,49.277,-123.118,0.0,0.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,Retail,C & P Trading,49.277,-123.118,0.0,0.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,Retail,Zizi Tops & Bottoms,49.277,-123.118,0.0,0.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,Retail,Marimekko,49.279,-123.118,3.5,5.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,Retail,Contraband,49.276,-123.12,0.0,0.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,Retail,Intra-Venus,49.276,-123.12,0.0,0.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,Retail,Sandra Sung Bridal-Timeless Elegance,49.278,-123.117,4.0,2.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,Retail,Badge Maker,49.278,-123.123,0.0,0.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,Retail,Coastal Peaks Construction,49.277,-123.122,0.0,0.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,Retail,Eden Fashion Boutique,49.276,-123.12,0.0,0.0,Yelp
Nelson & Mainland,49.276436,-123.11877,20,Retail,Poolwest,49.275,-123.121,0.0,0.0,Yelp
Nelson & Richards,49.277844,-123.120942,18,Arts & Entertainment,Contemporary Art Gallery,49.278,-123.121,3.5,6.0,both
Nelson & Richards,49.277844,-123.120942,18,Arts & Entertainment,The Orpheum,49.28,-123.12,,,Foursquare
Nelson & Richards,49.277844,-123.120942,18,Arts & Entertainment,Commodore Ballroom,49.28,-123.12,,,Foursquare
Nelson & Richards,49.277844,-123.120942,18,Arts & Entertainment,Vogue Theatre,49.28,-123.122,3.5,68.0,both
Nelson & Richards,49.277844,-123.120942,18,Arts & Entertainment,Vancity Theatre,49.277,-123.125,4.5,29.0,both
Nelson & Richards,49.277844,-123.120942,18,Arts & Entertainment,Studio Records,49.28,-123.122,,,Foursquare
Nelson & Richards,49.277844,-123.120942,18,Arts & Entertainment,Vancouver Symphony Orchestra,49.28,-123.12,,,Foursquare
Nelson & Richards,49.277844,-123.120942,18,Arts & Entertainment,Gorgomish,49.28,-123.121,,,Foursquare
Nelson & Richards,49.277844,-123.120942,18,Arts & Entertainment,Hello Goodbye,49.276,-123.121,,,Foursquare
Nelson & Richards,49.277844,-123.120942,18,Arts & Entertainment,The Roxy,49.28,-123.122,3.5,121.0,both
Nelson & Richards,49.277844,-123.120942,18,Arts & Entertainment,L.E.D. Bar,49.28,-123.123,,,Foursquare
Nelson & Richards,49.277844,-123.120942,18,Arts & Entertainment,The Penthouse,49.279,-123.123,,,Foursquare
Nelson & Richards,49.277844,-123.120942,18,Arts & Entertainment,Billyblue Entertainment,49.278,-123.12,,,Foursquare
Nelson & Richards,49.277844,-123.120942,18,Arts & Entertainment,Cinema Public House,49.28,-123.122,,,Foursquare
Nelson & Richards,49.277844,-123.120942,18,Arts & Entertainment,Light Form,49.277,-123.121,,,Foursquare
Nelson & Richards,49.277844,-123.120942,18,Arts & Entertainment,Kostuik Gallery Inc,49.277,-123.121,,,Foursquare
Nelson & Richards,49.277844,-123.120942,18,Arts & Entertainment,The Beaver,49.279,-123.123,,,Foursquare
Nelson & Richards,49.277844,-123.120942,18,Arts & Entertainment,Movieland Arcade,49.28,-123.121,,,Foursquare
Nelson & Richards,49.277844,-123.120942,18,Arts & Entertainment,Coastal Peoples Fine Arts Gallery,49.276,-123.119,,,Foursquare
Nelson & Richards,49.277844,-123.120942,18,Arts & Entertainment,The Space,49.276,-123.121,,,Foursquare
Nelson & Richards,49.277844,-123.120942,18,Arts & Entertainment,Vancouver International Film Centre,49.277,-123.125,,,Foursquare
Nelson & Richards,49.277844,-123.120942,18,Arts & Entertainment,Unintended Calculations Mural,49.28,-123.12,,,Foursquare
Nelson & Richards,49.277844,-123.120942,18,Arts & Entertainment,Joyce Williams Gallery,49.276,-123.122,0.0,0.0,both
Nelson & Richards,49.277844,-123.120942,18,Arts & Entertainment,Par-Tee Putt,49.28,-123.121,,,Foursquare
Nelson & Richards,49.277844,-123.120942,18,Arts & Entertainment,The Granville Strip,49.279,-123.124,,,Foursquare
Nelson & Richards,49.277844,-123.120942,18,Arts & Entertainment,"Torchwood, Vancouver Division",49.277,-123.117,,,Foursquare
Nelson & Richards,49.277844,-123.120942,18,Arts & Entertainment,Hollywood North Cabaret,49.28,-123.12,,,Foursquare
Nelson & Richards,49.277844,-123.120942,18,Arts & Entertainment,Station Art Gallery,49.277,-123.125,,,Foursquare
Nelson & Richards,49.277844,-123.120942,18,Arts & Entertainment,Lemonade Films Inc,49.278,-123.121,,,Foursquare
Nelson & Richards,49.277844,-123.120942,18,Arts & Entertainment,Richards On Richards Cabaret,49.278,-123.121,,,Foursquare
Nelson & Richards,49.277844,-123.120942,18,Arts & Entertainment,Penthouse The 1019 Seymour,49.278,-123.123,,,Foursquare
Nelson & Richards,49.277844,-123.120942,18,Arts & Entertainment,Mehndi & More Body Art,49.277,-123.123,,,Foursquare
Nelson & Richards,49.277844,-123.120942,18,Arts & Entertainment,Undertone,49.279,-123.122,,,Foursquare
Nelson & Richards,49.277844,-123.120942,18,Arts & Entertainment,Dolce At Symphony Place,49.279,-123.12,,,Foursquare
Nelson & Richards,49.277844,-123.120942,18,Arts & Entertainment,Automotive Billiards & Cafe,49.276,-123.121,,,Foursquare
Nelson & Richards,49.277844,-123.120942,18,Arts & Entertainment,Crystal Palace,49.276,-123.122,,,Foursquare
